gene_name	n_syn	n_mis	n_non	n_spl	n_ind	wmis_cv	wnon_cv	wspl_cv	wind_cv	pmis_cv	ptrunc_cv	pallsubs_cv	pind_cv	qmis_cv	qtrunc_cv	qallsubs_cv	qind_cv	pglobal_cv	qglobal_cv
YIPF1	0	1	0	0	0	2.676219315863811	0	0	0	0.40058913636835	0.8022917580662483	0.6803785134474762	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9423963600594903	1
HSD17B12	0	1	0	0	0	2.6585373076678156	0	0	0	0.4033400863615142	0.7902079706306584	0.6803802375506893	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9423970240197947	1
TMEM52	0	1	0	0	0	2.735919567041451	0	0	0	0.3915501398502262	0.85050731432042	0.6803835639378626	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9423983050148872	1
PIKFYVE	1	3	1	0	0	0.9553182980904656	2.7904416056875143	2.7904416056875143	0	0.9386577852363568	0.3835414540231238	0.6804783467281491	1	0.9756855011843546	0.9424126707052872	0.9771679320909128	1	0.942434799130694	1
GSTM2	0	0	0	0	0	0	0	0	0	0.4058007635770865	0.7780129544367949	0.6804962538743228	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9424416924171232	1
GCG	0	0	0	0	0	0	0	0	0	0.40018022269891185	0.8025518251520238	0.6805314848350208	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9424552530631932	1
KRTAP19-3	0	0	0	0	0	0	0	0	0	0.38939422128904433	0.8645441349488718	0.6805632574027887	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9424674809852236	1
ALKBH7	0	0	0	0	0	0	0	0	0	0.38931104044384046	0.8652149438422619	0.6805727112514794	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9424711190867326	1
RASSF6	0	0	0	0	0	0	0	0	0	0.4043670923948527	0.7844507647807784	0.680629165204401	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9424928413901124	1
KCNK13	0	2	0	0	0	1.9127414537946617	0	0	0	0.415301851611507	0.7481799845447878	0.6807860879397398	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9425531973886896	1
RTFDC1	0	0	0	0	0	0	0	0	0	0.4014757722014869	0.7978237386746182	0.6808070055539492	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9425612400392874	1
TRIM21	1	2	0	0	0	1.8864838704686584	0	0	0	0.4242371219894864	0.7213119379819695	0.6809247863076469	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9426065137732778	1
IL27	0	0	0	0	0	0	0	0	0	0.394182556808487	0.8358466969710938	0.6809433694276071	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9426136550763498	1
MEOX1	0	0	0	0	0	0	0	0	0	0.3962033332252251	0.8245457791476106	0.6809493408721994	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9426159497338108	1
ANP32A	0	0	0	0	0	0	0	0	0	0.4016065733603198	0.7981692089137202	0.6810173194355535	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9426420682842154	1
UBE2T	0	0	0	0	0	0	0	0	0	0.4143391595246787	0.7484455935916102	0.6810248563551378	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9426449636823712	1
ASB9	0	0	0	0	0	0	0	0	0	0.3942023045032699	0.8362682765370222	0.6810393951092236	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9426505486836848	1
CDX2	0	0	0	0	0	0	0	0	0	0.3910799091547228	0.8560430814834652	0.6810652878825215	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9426604945151988	1
ELF3	2	4	0	0	0	0.977377059546706	0	0	0	0.9649951766587612	0.3810601079031414	0.6811378946284348	1	0.9873514930203358	0.9424126707052872	0.9771679320909128	1	0.9426883786861614	1
HIST1H2BE	2	0	0	0	0	0	0	0	0	0.38815243656764786	0.8788080199404096	0.6812101173761248	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9427161077066678	1
MAP7D3	0	2	0	0	0	1.866855873392779	0	0	0	0.4314144407284862	0.7029552300781698	0.6812372158612794	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.942726509855516	1
ACSS3	1	2	0	0	0	1.7821012364614848	0	0	0	0.4633819344920046	0.6352104958349335	0.6813256522500379	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9427604499544908	1
MS4A1	0	0	0	0	0	0	0	0	0	0.3953553338648492	0.8314648823338471	0.6813705340752045	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9427776703008512	1
TMED7	0	0	0	0	0	0	0	0	0	0.4119919257011726	0.7581436064790629	0.6814471154039994	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9428070463489888	1
RBM7	1	0	0	0	0	0	0	0	0	0.3974042103420623	0.820949898235017	0.6814898781717916	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9428234460951708	1
PPP1R27	0	0	0	0	0	0	0	0	0	0.3917142752415146	0.8548820340331795	0.6815533908844703	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9428477986020456	1
COL4A6	1	1	0	0	0	0.540626334977597	0	0	0	0.5011269568380334	0.5714197282117833	0.681610919229299	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9428698514306004	1
PRR26	0	0	0	0	0	0	0	0	0	0.3904554841563817	0.8648170433534783	0.6817299918571942	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.942915481126382	1
EXOSC3	0	0	0	0	0	0	0	0	0	0.40087105568382386	0.8049335978056933	0.6817534894970556	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9429244831749508	1
APOBEC3C	1	1	0	0	0	2.6816926255762468	0	0	0	0.3996685542080889	0.8129984842764738	0.6817705328107377	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9429310120361922	1
NOL8	1	3	0	0	0	1.5835113152759346	0	0	0	0.4713040949336651	0.6234679276557596	0.681774600560225	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9429325702248804	1
MRRF	0	1	0	0	0	2.7263554896923416	0	0	0	0.3929729300641359	0.8498913851029457	0.6817794839317386	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.942934440812997	1
HIST1H1B	0	0	0	0	0	0	0	0	0	0.3850981640750396	0.9134601951807266	0.6817910147243424	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9429388575741888	1
MCIDAS	0	0	0	0	0	0	0	0	0	0.3941633917517803	0.8413559890866444	0.6818930229890814	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9429779223830976	1
PLEKHA3	0	0	0	0	0	0	0	0	0	0.40591468513773954	0.7834956725206234	0.68195321235903406	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9430009651826896	1
OR2AG2	0	2	0	0	0	1.9775721157083823	0	0	0	0.3939433017251729	0.845820977223788	0.6820000402652662	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9430188890271242	1
DHRS4	0	0	0	0	0	0	0	0	0	0.3959536580207471	0.831697559344991	0.6820358926818268	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9430326097210492	1
AGPAT2	1	1	0	0	0	2.7374271870771074	0	0	0	0.391251194904239	0.8633551228376507	0.6821128539172353	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9430620563654148	1
GSTA2	2	0	0	0	0	0	0	0	0	0.3972259872809263	0.8252931747048283	0.6821454838495411	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9430745384970952	1
TMEM255A	0	0	0	0	0	0	0	0	0	0.3988448077765586	0.8168196773835503	0.6821567646477916	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9430788534481797	1
LMCD1	0	2	0	0	0	1.8884646109529153	0	0	0	0.42371934547354606	0.7266203966517663	0.6821568041374415	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9430788685528032	1
TAL1	0	0	0	0	0	0	0	0	0	0.3896108041888881	0.8743728041755647	0.6821791186592963	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9430874033971488	1
VHLL	1	0	0	0	0	0	0	0	0	0.39947063113502634	0.8138226582956054	0.6821863667564021	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9430901754877395	1
EEF2K	1	2	0	0	0	1.8225469783155168	0	0	0	0.44763762104241667	0.6677803379778338	0.6822372995698821	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9431096529628554	1
RAB1B	0	0	0	0	0	0	0	0	0	0.39921801380036126	0.8154818088151459	0.6822697041346943	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9431220429773988	1
NME4	0	0	0	0	0	0	0	0	0	0.3961651904595589	0.8319756454516635	0.6823069779989209	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9431362928846488	1
CXCL16	0	0	0	0	0	0	0	0	0	0.3918931132189518	0.8592204098081616	0.6824149432474547	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9431775568241574	1
PPP1R35	0	0	0	0	0	0	0	0	0	0.396123476209719	0.8333708176959677	0.6825191190070736	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.943217356241799	1
FNDC4	0	0	0	0	0	0	0	0	0	0.39969075312057023	0.8144730403000449	0.6825495538191602	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9432289805882952	1
TNFSF13B	1	0	0	0	0	0	0	0	0	0.4052857515565872	0.7888138736297892	0.6825858498836848	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9432428418215943	1
KRTAP19-5	0	0	0	0	0	0	0	0	0	0.3890424989026683	0.8824060729312144	0.6826271874996412	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.943258626040164	1
RELA	0	2	0	0	0	1.8463330577113175	0	0	0	0.4389053720716781	0.6885662278070807	0.6827202726847337	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9432941602144728	1
MRPL39	0	0	0	0	0	0	0	0	0	0.4076582891523991	0.7796156831700379	0.6827485204444157	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9433049409542374	1
TNIP3	0	0	0	0	0	0	0	0	0	0.4118483101207885	0.7635595499128454	0.6827700204457282	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9433131456329626	1
PBLD	0	0	0	0	0	0	0	0	0	0.4100009006276546	0.7705227952191653	0.6827783009604481	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9433163054039476	1
IL6	0	0	0	0	0	0	0	0	0	0.3951009361757466	0.8408286867064746	0.6827816350710314	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9433175776426208	1
METTL3	1	2	0	0	0	1.8337543185711087	0	0	0	0.4434073484081833	0.6783371387884682	0.6827887448903927	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9433202905717902	1
THY1	0	0	0	0	0	0	0	0	0	0.4004705696922829	0.8121237458081296	0.6828650862701721	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9433494158670264	1
MAPK11	0	0	0	0	0	0	0	0	0	0.39818561740530967	0.8244563928325739	0.6829836682316957	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.943394639605854	1
GP2	2	2	0	0	0	1.7620793876285432	0	0	0	0.4712921848379653	0.6250367787277424	0.6829891859066892	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9433967433865872	1
HEBP1	0	0	0	0	0	0	0	0	0	0.3910834607308946	0.8690681033672061	0.6830080243677439	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9434039257846236	1
ZNF92	1	2	0	0	0	1.896797441958233	0	0	0	0.42062387062544	0.7387848154909786	0.6830929963815622	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.943436315966543	1
TMBIM4	0	0	0	0	0	0	0	0	0	0.39738009131722496	0.8296305330683981	0.683132919110862	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9434515303210032	1
BAZ2A	3	5	0	0	0	1.147771702373453	0	0	0	0.7744487876832766	0.4128363335217381	0.6831723410205968	1	0.9023644944245476	0.9424126707052872	0.9771679320909128	1	0.9434665515262148	1
TDG	0	0	0	0	0	0	0	0	0	0.4053019585896318	0.791245597806927	0.683176457680307	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.943468119994596	1
CBY3	0	0	0	0	0	0	0	0	0	0.3952197751096943	0.8428871976542596	0.6832612030948081	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9435004029191932	1
FGF5	0	0	0	0	0	0	0	0	0	0.39620174707121	0.837923035898595	0.683419223376274	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9435605711054976	1
GEMIN7	0	0	0	0	0	0	0	0	0	0.3958128151060713	0.8406689561795657	0.6834966229221756	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9435900286130772	1
RFXANK	1	1	0	0	0	2.6289042781643768	0	0	0	0.4079523174299012	0.7842352239180506	0.6835737307921923	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.94361936639639	1
AQP5	0	0	0	0	0	0	0	0	0	0.38942859016627207	0.8873502236835819	0.6836531209294626	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9436495634424472	1
CD40	0	0	0	0	0	0	0	0	0	0.40457863370037295	0.7965562744535892	0.6836663147464056	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9436545809847144	1
FAM57B	0	0	0	0	0	0	0	0	0	0.3957063376843307	0.842547746521082	0.68371081781718	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9436715034009916	1
PRRX1	0	0	0	0	0	0	0	0	0	0.4016115478441431	0.8109545710649716	0.683788265284673	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.943700946108756	1
INSL6	0	0	0	0	0	0	0	0	0	0.3933244727377071	0.8585159305369907	0.6838161763139768	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.943711554715706	1
UCK2	0	1	0	0	0	2.6733318275025075	0	0	0	0.4010360165837899	0.8162298900231056	0.6838424417027458	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9437215367963564	1
PRRG3	0	1	0	0	0	2.6348057858737985	0	0	0	0.40708705178991433	0.7890031473293911	0.6838632069831063	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9437294278635732	1
HIATL1	0	0	0	0	0	0	0	0	0	0.39718386061042654	0.8347684618118925	0.6838747587387046	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9437338174027676	1
PCDHGB4	0	1	0	0	0	0.4915324875818062	0	0	0	0.4299277632950196	0.7079996124373844	0.6839002035553833	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9437434854630524	1
KNTC1	1	3	0	0	0	1.412362855048531	0	0	0	0.5824636171376769	0.5031526154353849	0.6839865207389348	1	0.8266208409247822	0.9424126707052872	0.9771679320909128	1	0.943776275649356	1
SFXN4	0	0	0	0	0	0	0	0	0	0.4210726860330284	0.7365922625334378	0.6840114189166204	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9437857319490442	1
RAD51	0	0	0	0	0	0	0	0	0	0.40592291846704864	0.7922308411406034	0.6840299998303772	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.943792788368498	1
CD276	0	2	0	0	0	1.9376801816131723	0	0	0	0.4068973787183102	0.7913817247761135	0.6840485484905514	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9437998320356864	1
LHX5	0	1	0	0	0	2.691709323838893	0	0	0	0.3982073365302404	0.8321643110472631	0.684087621512723	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9438146679772982	1
STK38	1	1	0	0	0	2.6586857598286686	0	0	0	0.40324064626807155	0.8073409543961713	0.684204657089219	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9438590927781372	1
TSNAX	0	1	0	0	0	2.658360511118824	0	0	0	0.4033677669594	0.8068992594340588	0.6842296735985458	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9438685860410604	1
TEX14	1	3	0	0	0	1.5187707215611437	0	0	0	0.5100605554502105	0.5732344443163142	0.6842819852339126	1	0.8152889992061031	0.9424126707052872	0.9771679320909128	1	0.9438884343002342	1
RGAG1	0	4	0	0	0	1.519073981064199	0	0	0	0.4509755498655047	0.6673848347457271	0.684286822496559	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9438902694689312	1
ERVV-2	0	1	0	0	0	2.736032103745536	0	0	0	0.3915334546930246	0.8764013838434205	0.6842918773133102	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.943892187137128	1
RALB	0	0	0	0	0	0	0	0	0	0.4000773969027689	0.8218785403443594	0.6844310627731001	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9439449758725236	1
TNP2	0	0	0	0	0	0	0	0	0	0.3893996635665332	0.8945739035634903	0.6844714240356964	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9439602783555112	1
OR1L1	0	2	0	0	0	1.9470990123188152	0	0	0	0.4037853518376191	0.8075275541481186	0.6846249156189672	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9440184510925166	1
CTDSPL2	0	1	0	0	0	2.6030781261563027	0	0	0	0.41219719793760823	0.772227643456194	0.6847137280878	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9440520949697732	1
AAGAB	0	0	0	0	0	0	0	0	0	0.4035463982478046	0.8060602625863665	0.6847198522397075	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.944054414492132	1
SGOL2	2	1	0	0	0	0.507390667293934	0	0	0	0.45290131685677226	0.6561142422979134	0.6847753113973927	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9440754171525872	1
ASPHD1	0	0	0	0	0	0	0	0	0	0.39298894234591286	0.8676057632142984	0.6848150458865319	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9440904620405453	1
ISPD	0	1	0	0	0	2.60681917551614	0	0	0	0.41158855652453663	0.7749461343663281	0.684823282288875	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9440935803463404	1
GRAMD2	0	1	0	0	0	2.6385526240808317	0	0	0	0.4064912321965594	0.7956523298440977	0.6848430590639049	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9441010674381648	1
JMJD7-PLA2G4B	3	1	0	0	0	0.5180795572808659	0	0	0	0.46832243730165424	0.627096846122548	0.6848475024208617	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.944102749525744	1
C18orf21	0	1	0	0	0	2.616273191585513	0	0	0	0.41005776857338205	0.781103461768312	0.6848805279887922	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9441152508583898	1
RP11-166B2.1	0	0	0	0	0	0	0	0	0	0.39415844266444267	0.8598442833522668	0.6848969712703885	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.944121474621782	1
ANKRA2	0	0	0	0	0	0	0	0	0	0.4087429522934792	0.78415052736257	0.6849386200583439	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9441372368744017	1
CLEC4C	0	0	0	0	0	0	0	0	0	0.4136644718528457	0.7650775474037559	0.6849557640999531	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9441437244118008	1
C12orf29	0	1	0	0	0	2.6649178132363325	0	0	0	0.4023434310660799	0.8152968081722638	0.6849852161079077	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9441548684484888	1
ZKSCAN5	0	3	0	0	0	1.5838882760915114	0	0	0	0.47136980417267826	0.6301390037142807	0.6849852715119852	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9441548894110638	1
CNTD1	0	0	0	0	0	0	0	0	0	0.40513514199168055	0.8002823100429644	0.6850644320549738	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9441848358572972	1
FAM98A	0	2	0	0	0	1.7557464377320458	0	0	0	0.47423815119254253	0.624669143752485	0.6850881100408058	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9441937914659124	1
SLC38A6	0	1	0	0	0	2.6321759877134947	0	0	0	0.4075061968017677	0.7926430914562614	0.6851544700508625	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.944218886126904	1
LIME1	0	0	0	0	0	0	0	0	0	0.3945589854670989	0.8588457165547009	0.6851648349042982	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9442228051132135	1
TMEM144	0	0	0	0	0	0	0	0	0	0.4031468499377441	0.8101617578184181	0.6851868807663277	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9442311402071508	1
PITPNM1	1	4	0	0	0	1.4491128126289647	0	0	0	0.5005643022975239	0.5876712582111776	0.6852219109387652	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.944244382946885	1
TACC1	0	2	0	0	0	1.854185077135793	0	0	0	0.4360179899293036	0.7025673587833152	0.6852996302189764	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9442737574016894	1
ZC2HC1A	0	0	0	0	0	0	0	0	0	0.4117496214795717	0.7736251534181877	0.6853021613380887	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9442747139047004	1
UNC13C	3	4	0	0	0	0.9158419639596996	0	0	0	0.8647713850334038	0.3922330106947628	0.6853481342808107	1	0.9434507879396032	0.9424126707052872	0.9771679320909128	1	0.944292085327505	1
URB1	3	3	0	0	0	0.7722246911335211	0	0	0	0.6529412514898363	0.4528393258511719	0.6854548031430623	1	0.8479627739027942	0.9424126707052872	0.9771679320909128	1	0.9443323795465096	1
EID2	0	0	0	0	0	0	0	0	0	0.3935555254159603	0.868544767695347	0.6855474105723873	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9443673485902392	1
PRTN3	0	0	0	0	0	0	0	0	0	0.39679484199978	0.8468077549270583	0.6855693523823987	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9443756320978428	1
TMED6	0	1	0	0	0	2.6593054340470776	0	0	0	0.40321986312165614	0.8139866817352992	0.6856040145633763	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.944388716389536	1
LHPP	0	0	0	0	0	0	0	0	0	0.40066859131550225	0.8251225677875844	0.6856699613849484	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9444136051792346	1
RND2	0	0	0	0	0	0	0	0	0	0.40261063771101013	0.8151977912459084	0.6856858499033038	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.944419600668528	1
TMEM205	0	0	0	0	0	0	0	0	0	0.41001485238072344	0.7823008849894102	0.6857539593980115	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.9444452974298888	1
